example_id,condition,layer,gold_answer,gold_first_token,gold_token_id,gold_logit,gold_rank,is_top1,top1_token,top1_logit
bio_001,cell_B,11,cellular respiration,cellular,7842,1.5742,10670,0,CLUDING,10.6172
bio_001,cell_B,12,cellular respiration,cellular,7842,3.8555,1256,0,CLUDING,11.1172
bio_001,cell_B,13,cellular respiration,cellular,7842,4.4258,534,0,HECK,10.0781
bio_001,cell_B,14,cellular respiration,cellular,7842,5.0664,278,0,CURI,11.3125
bio_001,cell_B,15,cellular respiration,cellular,7842,5.0078,232,0,CURI,11.9844
bio_001,cell_B,16,cellular respiration,cellular,7842,5.5391,111,0,CURI,12.1797
bio_001,cell_B,17,cellular respiration,cellular,7842,8.4062,9,0,HECK,9.9688
bio_001,cell_B,18,cellular respiration,cellular,7842,8.0312,8,0,respiration,9.5391
bio_001,cell_B,19,cellular respiration,cellular,7842,8.4375,4,0,oxygen,9.2109
bio_001,cell_B,20,cellular respiration,cellular,7842,8.3594,5,0,oxygen,9.2031
bio_001,cell_B,21,cellular respiration,cellular,7842,8.5859,5,0,oxygen,9.2109
bio_001,cell_B,22,cellular respiration,cellular,7842,8.5703,10,0,oxygen,10.7812
bio_001,cell_B,23,cellular respiration,cellular,7842,8.4844,15,0,oxygen,10.8281
bio_001,cell_B,24,cellular respiration,cellular,7842,9.1719,17,0,O,11.9531
bio_001,cell_B,25,cellular respiration,cellular,7842,9.0391,24,0,O,12.1641
bio_001,cell_B,26,cellular respiration,cellular,7842,8.8438,24,0,O,12.6641
bio_001,cell_B,27,cellular respiration,cellular,7842,9.2734,15,0,O,12.6094
bio_001,cell_B,28,cellular respiration,cellular,7842,9.3984,18,0,O,13.4766
bio_001,cell_B,29,cellular respiration,cellular,7842,9.4453,18,0,O,12.8047
bio_001,cell_B,30,cellular respiration,cellular,7842,10.1719,13,0,O,13.6484
bio_001,cell_B,31,cellular respiration,cellular,7842,10.6641,27,0,O,14.9297
bio_001,cell_D,0,cellular respiration,cellular,7842,0.1758,24369,0,,12.2656
bio_001,cell_D,1,cellular respiration,cellular,7842,1.332,13757,0,amssymb,12.4141
bio_001,cell_D,2,cellular respiration,cellular,7842,0.2358,23169,0,amssymb,11.6328
bio_001,cell_D,3,cellular respiration,cellular,7842,0.153,23859,0,ibase,11.2734
bio_001,cell_D,4,cellular respiration,cellular,7842,-0.0466,25992,0,tml,11.125
bio_001,cell_D,5,cellular respiration,cellular,7842,0.1714,23472,0,answ,11.0703
bio_001,cell_D,6,cellular respiration,cellular,7842,1.1758,13635,0,PLIED,10.2891
bio_001,cell_D,7,cellular respiration,cellular,7842,1.0137,14592,0,PLIED,11.0469
bio_001,cell_D,8,cellular respiration,cellular,7842,1.4668,10421,0,PLIED,10.9297
bio_001,cell_D,9,cellular respiration,cellular,7842,1.0693,14127,0,PLIED,10.3828
bio_001,cell_D,10,cellular respiration,cellular,7842,0.0923,23894,0,PLIED,11.1172
bio_001,cell_D,11,cellular respiration,cellular,7842,0.4785,19959,0,PLIED,10.4141
bio_001,cell_D,12,cellular respiration,cellular,7842,2.4961,4693,0,vess,10.6094
bio_001,cell_D,13,cellular respiration,cellular,7842,3.8262,942,0,vess,8.6953
bio_001,cell_D,14,cellular respiration,cellular,7842,5.8477,84,0,CURI,10.1406
bio_001,cell_D,15,cellular respiration,cellular,7842,6.1836,56,0,CURI,10.5469
bio_001,cell_D,16,cellular respiration,cellular,7842,8.5234,4,0,CURI,10.6406
bio_001,cell_D,17,cellular respiration,cellular,7842,14.8516,0,1,cellular,14.8516
bio_001,cell_D,18,cellular respiration,cellular,7842,13.6875,0,1,cellular,13.6875
bio_001,cell_D,19,cellular respiration,cellular,7842,13.4531,0,1,cellular,13.4531
bio_001,cell_D,20,cellular respiration,cellular,7842,13.2344,0,1,cellular,13.2344
bio_001,cell_D,21,cellular respiration,cellular,7842,12.8672,0,1,cellular,12.8672
bio_001,cell_D,22,cellular respiration,cellular,7842,12.2578,0,1,cellular,12.2578
bio_001,cell_D,23,cellular respiration,cellular,7842,12.0391,0,1,cellular,12.0391
bio_001,cell_D,24,cellular respiration,cellular,7842,12.25,0,1,cellular,12.25
bio_001,cell_D,25,cellular respiration,cellular,7842,12.1641,0,1,cellular,12.1641
bio_001,cell_D,26,cellular respiration,cellular,7842,12.2812,0,1,cellular,12.2812
bio_001,cell_D,27,cellular respiration,cellular,7842,12.7578,0,1,cellular,12.7578
bio_001,cell_D,28,cellular respiration,cellular,7842,12.9766,0,1,cellular,12.9766
bio_001,cell_D,29,cellular respiration,cellular,7842,13.0234,0,1,cellular,13.0234
bio_001,cell_D,30,cellular respiration,cellular,7842,13.7891,0,1,cellular,13.7891
bio_001,cell_D,31,cellular respiration,cellular,7842,17.1719,0,1,cellular,17.1719
bio_002,cell_B,0,the digestive system,the,253,-2.0938,41890,0,amsbsy,12.8125
bio_002,cell_B,1,the digestive system,the,253,-2.8906,45575,0,bserver,10.5156
bio_002,cell_B,2,the digestive system,the,253,-3.5078,47896,0,,10.4375
bio_002,cell_B,3,the digestive system,the,253,-3.332,47415,0,,10.3047
bio_002,cell_B,4,the digestive system,the,253,-4.7891,49707,0,fraid,9.4844
bio_002,cell_B,5,the digestive system,the,253,-4.3711,49487,0,doct,9.8516
bio_002,cell_B,6,the digestive system,the,253,-5.8945,50161,0,CLUDING,10.375
bio_002,cell_B,7,the digestive system,the,253,-3.418,48229,0,doct,9.4141
bio_002,cell_B,8,the digestive system,the,253,-3.2461,47992,0,CLUDING,9.1406
bio_002,cell_B,9,the digestive system,the,253,-5.4258,50105,0,advertis,9.6094
bio_002,cell_B,10,the digestive system,the,253,-3.7461,48886,0,CLUDING,8.8594
bio_002,cell_B,11,the digestive system,the,253,-3.6797,48633,0,laug,10.3672
bio_002,cell_B,12,the digestive system,the,253,-2.4531,44785,0,vess,10.9844
bio_002,cell_B,13,the digestive system,the,253,-0.0962,26108,0,vess,11.7109
bio_002,cell_B,14,the digestive system,the,253,-0.4795,29949,0,vess,12.8516
bio_002,cell_B,15,the digestive system,the,253,0.489,19840,0,vess,11.7031
bio_002,cell_B,16,the digestive system,the,253,1.7275,8506,0,vess,10.6797
bio_002,cell_B,17,the digestive system,the,253,3.332,1741,0,vess,10.875
bio_002,cell_B,18,the digestive system,the,253,4.3711,422,0,answ,10.1875
bio_002,cell_B,19,the digestive system,the,253,4.9219,210,0,answ,10.2578
bio_002,cell_B,20,the digestive system,the,253,7.8203,10,0,advertis,9.1719
bio_002,cell_B,21,the digestive system,the,253,8.2578,5,0,system,9.0547
bio_002,cell_B,22,the digestive system,the,253,9.5078,0,1,the,9.5078
bio_002,cell_B,23,the digestive system,the,253,10.1875,1,0,The,10.3047
bio_002,cell_B,24,the digestive system,the,253,10.8906,1,0,The,10.9766
bio_002,cell_B,25,the digestive system,the,253,11.3203,1,0,The,11.4141
bio_002,cell_B,26,the digestive system,the,253,11.3906,1,0,The,11.5156
bio_002,cell_B,27,the digestive system,the,253,11.25,1,0,The,11.6406
bio_002,cell_B,28,the digestive system,the,253,12.2969,0,1,the,12.2969
bio_002,cell_B,29,the digestive system,the,253,12.6484,1,0,The,12.7031
bio_002,cell_B,30,the digestive system,the,253,13.3203,0,1,the,13.3203
bio_002,cell_B,31,the digestive system,the,253,14.1406,1,0,The,14.8359
bio_002,cell_D,0,the digestive system,the,253,-2.5508,43679,0,,12.2188
bio_002,cell_D,1,the digestive system,the,253,-2.7227,44554,0,pril,12.3203
bio_002,cell_D,2,the digestive system,the,253,-2.8867,45653,0,pril,11.6016
bio_002,cell_D,3,the digestive system,the,253,-2.6328,44689,0,ibase,11.3047
bio_002,cell_D,4,the digestive system,the,253,-1.2568,36708,0,tml,10.875
bio_002,cell_D,5,the digestive system,the,253,-3.2969,47704,0,answ,10.9219
bio_002,cell_D,6,the digestive system,the,253,-3.0469,47215,0,PLIED,9.9375
bio_002,cell_D,7,the digestive system,the,253,-2.9023,47348,0,PLIED,10.9219
bio_002,cell_D,8,the digestive system,the,253,-2.6055,46534,0,PLIED,10.7969
bio_002,cell_D,9,the digestive system,the,253,-3.7031,49166,0,PLIED,10.1719
bio_002,cell_D,10,the digestive system,the,253,-3.4766,48787,0,PLIED,10.7188
bio_002,cell_D,11,the digestive system,the,253,-3.1562,47919,0,PLIED,9.9531
bio_002,cell_D,12,the digestive system,the,253,-1.6689,40859,0,vess,11.0156
bio_002,cell_D,13,the digestive system,the,253,-0.1221,26362,0,laug,11.0
bio_002,cell_D,14,the digestive system,the,253,0.1104,23669,0,vess,10.8047
bio_002,cell_D,15,the digestive system,the,253,1.5615,9730,0,OOST,10.6016
bio_002,cell_D,16,the digestive system,the,253,4.4297,435,0,OOST,9.6094
bio_002,cell_D,17,the digestive system,the,253,6.6875,44,0,digestive,9.6953
bio_002,cell_D,18,the digestive system,the,253,8.3281,3,0,digestive,9.9062
bio_002,cell_D,19,the digestive system,the,253,8.7031,2,0,digestive,9.4531
bio_002,cell_D,20,the digestive system,the,253,11.5,0,1,the,11.5
bio_002,cell_D,21,the digestive system,the,253,12.3281,0,1,the,12.3281
bio_002,cell_D,22,the digestive system,the,253,13.6953,0,1,the,13.6953
bio_002,cell_D,23,the digestive system,the,253,14.7266,0,1,the,14.7266
bio_002,cell_D,24,the digestive system,the,253,15.2656,0,1,the,15.2656
bio_002,cell_D,25,the digestive system,the,253,15.9609,0,1,the,15.9609
bio_002,cell_D,26,the digestive system,the,253,16.1094,0,1,the,16.1094
bio_002,cell_D,27,the digestive system,the,253,15.9297,0,1,the,15.9297
bio_002,cell_D,28,the digestive system,the,253,17.0625,0,1,the,17.0625
bio_002,cell_D,29,the digestive system,the,253,17.25,0,1,the,17.25
bio_002,cell_D,30,the digestive system,the,253,17.1094,0,1,the,17.1094
bio_002,cell_D,31,the digestive system,the,253,17.7969,0,1,the,17.7969
bio_007,cell_B,0,exposure to sunlight,exposure,5445,1.9307,9252,0,amsbsy,12.9375
bio_007,cell_B,1,exposure to sunlight,exposure,5445,1.8037,9927,0,phis,10.7734
bio_007,cell_B,2,exposure to sunlight,exposure,5445,1.1309,14817,0,,10.7109
bio_007,cell_B,3,exposure to sunlight,exposure,5445,1.0684,15258,0,,10.6094
bio_007,cell_B,4,exposure to sunlight,exposure,5445,-0.0743,26110,0,,9.6797
bio_007,cell_B,5,exposure to sunlight,exposure,5445,0.4336,21018,0,doct,10.1328
bio_007,cell_B,6,exposure to sunlight,exposure,5445,-1.8555,41011,0,Syrac,10.5938
bio_007,cell_B,7,exposure to sunlight,exposure,5445,-0.1687,26911,0,doct,9.7188
bio_007,cell_B,8,exposure to sunlight,exposure,5445,0.5532,19485,0,CLUDING,9.4062
bio_007,cell_B,9,exposure to sunlight,exposure,5445,-0.5713,30908,0,HECK,9.5547
bio_007,cell_B,10,exposure to sunlight,exposure,5445,0.0719,24479,0,HECK,9.4141
bio_007,cell_B,11,exposure to sunlight,exposure,5445,-0.0312,25436,0,CLUDING,11.1875
bio_007,cell_B,12,exposure to sunlight,exposure,5445,-0.0651,25635,0,CLUDING,10.8047
bio_007,cell_B,13,exposure to sunlight,exposure,5445,1.9756,7640,0,CLUDING,10.5703
bio_007,cell_B,14,exposure to sunlight,exposure,5445,3.5078,1872,0,CURI,11.4062
bio_007,cell_B,15,exposure to sunlight,exposure,5445,5.1289,296,0,CURI,11.2344
bio_007,cell_B,16,exposure to sunlight,exposure,5445,6.5781,58,0,CURI,11.2734
bio_007,cell_B,17,exposure to sunlight,exposure,5445,7.0391,45,0,thous,10.625
bio_007,cell_B,18,exposure to sunlight,exposure,5445,8.0156,16,0,skin,11.0312
bio_007,cell_B,19,exposure to sunlight,exposure,5445,8.8516,6,0,skin,11.1719
bio_007,cell_B,20,exposure to sunlight,exposure,5445,9.2266,3,0,skin,10.2266
bio_007,cell_B,21,exposure to sunlight,exposure,5445,9.6328,2,0,skin,10.2969
bio_007,cell_B,22,exposure to sunlight,exposure,5445,10.7891,0,1,exposure,10.7891
bio_007,cell_B,23,exposure to sunlight,exposure,5445,10.5156,0,1,exposure,10.5156
bio_007,cell_B,24,exposure to sunlight,exposure,5445,10.6875,0,1,exposure,10.6875
bio_007,cell_B,25,exposure to sunlight,exposure,5445,10.4375,2,0,,10.5625
bio_007,cell_B,26,exposure to sunlight,exposure,5445,9.9844,5,0,The,10.7031
bio_007,cell_B,27,exposure to sunlight,exposure,5445,10.1797,2,0,,10.6094
bio_007,cell_B,28,exposure to sunlight,exposure,5445,10.4766,3,0,,10.9375
bio_007,cell_B,29,exposure to sunlight,exposure,5445,10.25,4,0,,10.9531
bio_007,cell_B,30,exposure to sunlight,exposure,5445,11.2109,4,0,Mel,12.4297
bio_007,cell_B,31,exposure to sunlight,exposure,5445,11.9219,7,0,Mel,14.75
bio_007,cell_D,0,exposure to sunlight,exposure,5445,0.7021,19540,0,,12.1797
bio_007,cell_D,1,exposure to sunlight,exposure,5445,-0.0356,25976,0,pril,12.4609
bio_007,cell_D,2,exposure to sunlight,exposure,5445,-0.6084,31077,0,pril,11.7188
bio_007,cell_D,3,exposure to sunlight,exposure,5445,-0.3274,28357,0,ibase,11.4766
bio_007,cell_D,4,exposure to sunlight,exposure,5445,-0.9844,34554,0,tml,10.8984
bio_007,cell_D,5,exposure to sunlight,exposure,5445,-0.9814,34554,0,answ,10.875
bio_007,cell_D,6,exposure to sunlight,exposure,5445,-1.625,40104,0,PLIED,11.0625
bio_007,cell_D,7,exposure to sunlight,exposure,5445,-0.5576,31027,0,PLIED,11.6172
bio_007,cell_D,8,exposure to sunlight,exposure,5445,0.7422,17132,0,PLIED,11.3359
bio_007,cell_D,9,exposure to sunlight,exposure,5445,0.9443,15270,0,PLIED,10.7109
bio_007,cell_D,10,exposure to sunlight,exposure,5445,0.707,17682,0,PLIED,10.8281
bio_007,cell_D,11,exposure to sunlight,exposure,5445,-0.343,28593,0,PLIED,9.9062
bio_007,cell_D,12,exposure to sunlight,exposure,5445,0.0865,23955,0,CURI,9.7891
bio_007,cell_D,13,exposure to sunlight,exposure,5445,1.9434,7321,0,laug,9.75
bio_007,cell_D,14,exposure to sunlight,exposure,5445,3.0801,2656,0,thous,10.3906
bio_007,cell_D,15,exposure to sunlight,exposure,5445,5.3164,218,0,advertis,10.3438
bio_007,cell_D,16,exposure to sunlight,exposure,5445,9.3203,5,0,OOST,10.4609
bio_007,cell_D,17,exposure to sunlight,exposure,5445,10.2734,1,0,sunlight,11.6016
bio_007,cell_D,18,exposure to sunlight,exposure,5445,11.7656,1,0,sunlight,12.7969
bio_007,cell_D,19,exposure to sunlight,exposure,5445,11.5938,1,0,sunlight,12.2344
bio_007,cell_D,20,exposure to sunlight,exposure,5445,11.5,0,1,exposure,11.5
bio_007,cell_D,21,exposure to sunlight,exposure,5445,12.6094,0,1,exposure,12.6094
bio_007,cell_D,22,exposure to sunlight,exposure,5445,13.9688,0,1,exposure,13.9688
bio_007,cell_D,23,exposure to sunlight,exposure,5445,14.3359,0,1,exposure,14.3359
bio_007,cell_D,24,exposure to sunlight,exposure,5445,14.3359,0,1,exposure,14.3359
bio_007,cell_D,25,exposure to sunlight,exposure,5445,13.9141,0,1,exposure,13.9141
bio_007,cell_D,26,exposure to sunlight,exposure,5445,13.3672,0,1,exposure,13.3672
bio_007,cell_D,27,exposure to sunlight,exposure,5445,13.4375,0,1,exposure,13.4375
bio_007,cell_D,28,exposure to sunlight,exposure,5445,13.5234,0,1,exposure,13.5234
bio_007,cell_D,29,exposure to sunlight,exposure,5445,12.8359,0,1,exposure,12.8359
bio_007,cell_D,30,exposure to sunlight,exposure,5445,13.6641,0,1,exposure,13.6641
bio_007,cell_D,31,exposure to sunlight,exposure,5445,14.9297,0,1,exposure,14.9297
bio_008,cell_B,0,excessive bleeding,excessive,13622,2.0508,8447,0,amsbsy,12.8203
bio_008,cell_B,1,excessive bleeding,excessive,13622,1.5518,11901,0,phis,10.8516
bio_008,cell_B,2,excessive bleeding,excessive,13622,1.959,8542,0,,10.4297
bio_008,cell_B,3,excessive bleeding,excessive,13622,1.79,9651,0,advertis,10.2422
bio_008,cell_B,4,excessive bleeding,excessive,13622,1.2822,13270,0,fraid,9.7266
bio_008,cell_B,5,excessive bleeding,excessive,13622,0.8799,16574,0,doct,9.6797
bio_008,cell_B,6,excessive bleeding,excessive,13622,2.0156,8206,0,Syrac,10.6406
bio_008,cell_B,7,excessive bleeding,excessive,13622,3.0547,3047,0,doct,9.75
bio_008,cell_B,8,excessive bleeding,excessive,13622,3.459,1861,0,CLUDING,8.8672
bio_008,cell_B,9,excessive bleeding,excessive,13622,3.5566,1759,0,HECK,9.1562
bio_008,cell_B,10,excessive bleeding,excessive,13622,3.3418,2240,0,HECK,9.0859
bio_008,cell_B,11,excessive bleeding,excessive,13622,3.6738,1720,0,laug,10.5547
bio_008,cell_B,12,excessive bleeding,excessive,13622,4.0273,1042,0,CLUDING,10.9141
bio_008,cell_B,13,excessive bleeding,excessive,13622,4.957,314,0,HECK,10.2031
bio_008,cell_B,14,excessive bleeding,excessive,13622,6.1445,94,0,HECK,10.9297
bio_008,cell_B,15,excessive bleeding,excessive,13622,6.082,62,0,HECK,11.1641
bio_008,cell_B,16,excessive bleeding,excessive,13622,7.3438,12,0,CURI,10.0938
bio_008,cell_B,17,excessive bleeding,excessive,13622,7.9258,9,0,blood,14.2656
bio_008,cell_B,18,excessive bleeding,excessive,13622,7.457,16,0,blood,13.1641
bio_008,cell_B,19,excessive bleeding,excessive,13622,7.8945,8,0,blood,12.9453
bio_008,cell_B,20,excessive bleeding,excessive,13622,11.625,1,0,blood,12.2656
bio_008,cell_B,21,excessive bleeding,excessive,13622,10.8203,1,0,blood,11.6406
bio_008,cell_B,22,excessive bleeding,excessive,13622,10.2969,2,0,blood,13.1094
bio_008,cell_B,23,excessive bleeding,excessive,13622,10.25,3,0,blood,12.4609
bio_008,cell_B,24,excessive bleeding,excessive,13622,10.0781,7,0,blood,13.2734
bio_008,cell_B,25,excessive bleeding,excessive,13622,10.0781,11,0,blood,13.4609
bio_008,cell_B,26,excessive bleeding,excessive,13622,10.1953,10,0,blood,12.7969
bio_008,cell_B,27,excessive bleeding,excessive,13622,10.1328,9,0,blood,12.5312
bio_008,cell_B,28,excessive bleeding,excessive,13622,10.0547,10,0,blood,13.0156
bio_008,cell_B,29,excessive bleeding,excessive,13622,9.7969,12,0,blood,12.3672
bio_008,cell_B,30,excessive bleeding,excessive,13622,10.4844,10,0,Cl,12.2578
bio_008,cell_B,31,excessive bleeding,excessive,13622,11.0781,13,0,Blood,14.5547
bio_008,cell_D,0,excessive bleeding,excessive,13622,1.0146,16732,0,,12.2188
bio_008,cell_D,1,excessive bleeding,excessive,13622,-0.0282,25920,0,pril,12.5469
bio_008,cell_D,2,excessive bleeding,excessive,13622,0.9609,16536,0,pril,11.8359
bio_008,cell_D,3,excessive bleeding,excessive,13622,1.375,12892,0,ibase,11.625
bio_008,cell_D,4,excessive bleeding,excessive,13622,1.2363,13846,0,tml,11.1484
bio_008,cell_D,5,excessive bleeding,excessive,13622,1.5283,10936,0,answ,10.8125
bio_008,cell_D,6,excessive bleeding,excessive,13622,1.8496,8440,0,OOST,10.3203
bio_008,cell_D,7,excessive bleeding,excessive,13622,2.7168,3570,0,PLIED,11.0547
bio_008,cell_D,8,excessive bleeding,excessive,13622,2.7227,3339,0,PLIED,10.8594
bio_008,cell_D,9,excessive bleeding,excessive,13622,2.0586,6892,0,PLIED,9.8047
bio_008,cell_D,10,excessive bleeding,excessive,13622,1.6826,9367,0,PLIED,10.5625
bio_008,cell_D,11,excessive bleeding,excessive,13622,2.373,5528,0,CLUDING,9.8203
bio_008,cell_D,12,excessive bleeding,excessive,13622,2.0527,7079,0,CLUDING,9.3906
bio_008,cell_D,13,excessive bleeding,excessive,13622,3.5098,1439,0,laug,9.6328
bio_008,cell_D,14,excessive bleeding,excessive,13622,3.6445,1395,0,laug,10.6562
bio_008,cell_D,15,excessive bleeding,excessive,13622,5.5469,160,0,CURI,11.1953
bio_008,cell_D,16,excessive bleeding,excessive,13622,9.4844,2,0,OOST,9.6875
bio_008,cell_D,17,excessive bleeding,excessive,13622,11.2344,1,0,blood,11.9922
bio_008,cell_D,18,excessive bleeding,excessive,13622,10.3203,1,0,blood,11.5547
bio_008,cell_D,19,excessive bleeding,excessive,13622,9.5859,1,0,blood,11.3281
bio_008,cell_D,20,excessive bleeding,excessive,13622,12.7734,0,1,excessive,12.7734
bio_008,cell_D,21,excessive bleeding,excessive,13622,12.6406,0,1,excessive,12.6406
bio_008,cell_D,22,excessive bleeding,excessive,13622,12.1094,1,0,blood,12.1953
bio_008,cell_D,23,excessive bleeding,excessive,13622,11.9219,1,0,blood,11.9297
bio_008,cell_D,24,excessive bleeding,excessive,13622,11.6484,1,0,blood,12.7031
bio_008,cell_D,25,excessive bleeding,excessive,13622,11.5859,1,0,blood,12.8594
bio_008,cell_D,26,excessive bleeding,excessive,13622,11.6172,1,0,blood,12.3047
bio_008,cell_D,27,excessive bleeding,excessive,13622,11.8281,1,0,blood,12.2031
bio_008,cell_D,28,excessive bleeding,excessive,13622,12.0859,1,0,blood,12.8359
bio_008,cell_D,29,excessive bleeding,excessive,13622,11.9531,1,0,blood,12.1406
bio_008,cell_D,30,excessive bleeding,excessive,13622,13.3125,0,1,excessive,13.3125
bio_008,cell_D,31,excessive bleeding,excessive,13622,16.2188,0,1,excessive,16.2188
bio_012,cell_B,0,nutrients,nutrients,23491,0.6191,20181,0,amsbsy,12.875
bio_012,cell_B,1,nutrients,nutrients,23491,1.0723,15996,0,phis,10.9453
bio_012,cell_B,2,nutrients,nutrients,23491,0.4211,21320,0,,10.625
bio_012,cell_B,3,nutrients,nutrients,23491,0.272,22671,0,,10.4297
bio_012,cell_B,4,nutrients,nutrients,23491,1.4795,11635,0,Syrac,9.5703
bio_012,cell_B,5,nutrients,nutrients,23491,2.0371,7743,0,doct,9.8438
bio_012,cell_B,6,nutrients,nutrients,23491,3.1934,2846,0,Syrac,10.2422
bio_012,cell_B,7,nutrients,nutrients,23491,1.9346,8041,0,doct,9.5781
bio_012,cell_B,8,nutrients,nutrients,23491,2.0508,7028,0,CLUDING,9.1484
bio_012,cell_B,9,nutrients,nutrients,23491,1.4443,11582,0,CLUDING,8.6484
bio_012,cell_B,10,nutrients,nutrients,23491,3.2441,2377,0,CLUDING,9.8125
bio_012,cell_B,11,nutrients,nutrients,23491,4.0977,980,0,CLUDING,10.9375
bio_012,cell_B,12,nutrients,nutrients,23491,4.457,592,0,CLUDING,11.5859
bio_012,cell_B,13,nutrients,nutrients,23491,4.332,590,0,CLUDING,10.6016
bio_012,cell_B,14,nutrients,nutrients,23491,5.75,108,0,CLUDING,11.0547
bio_012,cell_B,15,nutrients,nutrients,23491,5.9336,83,0,errnoErr,11.2812
bio_012,cell_B,16,nutrients,nutrients,23491,6.4883,30,0,errnoErr,11.5625
bio_012,cell_B,17,nutrients,nutrients,23491,8.9062,6,0,errnoErr,10.5234
bio_012,cell_B,18,nutrients,nutrients,23491,8.625,6,0,answ,10.6875
bio_012,cell_B,19,nutrients,nutrients,23491,7.9375,5,0,blood,11.625
bio_012,cell_B,20,nutrients,nutrients,23491,7.3477,13,0,blood,11.25
bio_012,cell_B,21,nutrients,nutrients,23491,8.1016,8,0,blood,11.9141
bio_012,cell_B,22,nutrients,nutrients,23491,7.9414,16,0,blood,12.5703
bio_012,cell_B,23,nutrients,nutrients,23491,6.9531,50,0,blood,12.1172
bio_012,cell_B,24,nutrients,nutrients,23491,7.3828,44,0,blood,13.0547
bio_012,cell_B,25,nutrients,nutrients,23491,7.3438,57,0,blood,13.2422
bio_012,cell_B,26,nutrients,nutrients,23491,7.457,59,0,blood,12.8594
bio_012,cell_B,27,nutrients,nutrients,23491,7.5742,50,0,blood,12.8203
bio_012,cell_B,28,nutrients,nutrients,23491,7.7695,67,0,blood,13.2266
bio_012,cell_B,29,nutrients,nutrients,23491,7.9688,52,0,blood,12.4062
bio_012,cell_B,30,nutrients,nutrients,23491,8.6406,31,0,blood,12.6016
bio_012,cell_B,31,nutrients,nutrients,23491,10.0781,28,0,blood,13.7266
bio_012,cell_D,0,nutrients,nutrients,23491,0.9854,16993,0,,12.2578
bio_012,cell_D,1,nutrients,nutrients,23491,1.0811,15849,0,pril,12.2656
bio_012,cell_D,2,nutrients,nutrients,23491,1.4541,12260,0,pril,11.6875
bio_012,cell_D,3,nutrients,nutrients,23491,1.1172,15124,0,ibase,11.7109
bio_012,cell_D,4,nutrients,nutrients,23491,0.876,17152,0,tml,11.125
bio_012,cell_D,5,nutrients,nutrients,23491,0.7559,17603,0,tml,10.875
bio_012,cell_D,6,nutrients,nutrients,23491,1.3311,12380,0,CLUDING,10.0156
bio_012,cell_D,7,nutrients,nutrients,23491,1.9912,7122,0,PLIED,10.9922
bio_012,cell_D,8,nutrients,nutrients,23491,2.4102,4514,0,PLIED,11.0469
bio_012,cell_D,9,nutrients,nutrients,23491,1.4326,10943,0,PLIED,10.4531
bio_012,cell_D,10,nutrients,nutrients,23491,2.8828,3071,0,PLIED,10.7734
bio_012,cell_D,11,nutrients,nutrients,23491,4.1367,749,0,PLIED,10.2031
bio_012,cell_D,12,nutrients,nutrients,23491,4.207,743,0,PLIED,10.5859
bio_012,cell_D,13,nutrients,nutrients,23491,5.8125,92,0,CLUDING,9.6406
bio_012,cell_D,14,nutrients,nutrients,23491,7.4453,21,0,CURI,11.4453
bio_012,cell_D,15,nutrients,nutrients,23491,7.5508,16,0,CURI,11.9766
bio_012,cell_D,16,nutrients,nutrients,23491,8.6016,11,0,CURI,11.625
bio_012,cell_D,17,nutrients,nutrients,23491,12.6406,0,1,nutrients,12.6406
bio_012,cell_D,18,nutrients,nutrients,23491,12.3828,0,1,nutrients,12.3828
bio_012,cell_D,19,nutrients,nutrients,23491,10.8281,1,0,blood,12.2656
bio_012,cell_D,20,nutrients,nutrients,23491,9.8594,3,0,blood,12.6797
bio_012,cell_D,21,nutrients,nutrients,23491,10.7031,2,0,blood,13.1406
bio_012,cell_D,22,nutrients,nutrients,23491,10.3594,4,0,blood,13.7969
bio_012,cell_D,23,nutrients,nutrients,23491,9.6016,5,0,blood,13.2656
bio_012,cell_D,24,nutrients,nutrients,23491,10.1406,5,0,blood,14.2344
bio_012,cell_D,25,nutrients,nutrients,23491,9.6875,9,0,blood,14.2031
bio_012,cell_D,26,nutrients,nutrients,23491,9.4766,13,0,blood,13.4062
bio_012,cell_D,27,nutrients,nutrients,23491,9.6641,8,0,blood,13.1484
bio_012,cell_D,28,nutrients,nutrients,23491,9.9844,12,0,blood,13.2734
bio_012,cell_D,29,nutrients,nutrients,23491,10.0312,10,0,blood,12.5312
bio_012,cell_D,30,nutrients,nutrients,23491,11.375,3,0,blood,12.8984
bio_012,cell_D,31,nutrients,nutrients,23491,15.7109,0,1,nutrients,15.7109
bio_019,cell_B,0,carbon dioxide,carbon,6315,2.3926,6453,0,amsbsy,13.2109
bio_019,cell_B,1,carbon dioxide,carbon,6315,1.9424,8993,0,phis,10.9219
bio_019,cell_B,2,carbon dioxide,carbon,6315,1.9443,8492,0,,10.4766
bio_019,cell_B,3,carbon dioxide,carbon,6315,1.7324,10031,0,bolds,10.25
bio_019,cell_B,4,carbon dioxide,carbon,6315,1.7549,9699,0,doct,9.5547
bio_019,cell_B,5,carbon dioxide,carbon,6315,0.9995,15565,0,doct,9.8672
bio_019,cell_B,6,carbon dioxide,carbon,6315,0.3638,21776,0,Syrac,10.0156
bio_019,cell_B,7,carbon dioxide,carbon,6315,-0.2159,27427,0,doct,9.8281
bio_019,cell_B,8,carbon dioxide,carbon,6315,0.0717,24334,0,CLUDING,8.9297
bio_019,cell_B,9,carbon dioxide,carbon,6315,-0.6602,31772,0,HECK,9.7734
